            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2463093.500000000, A.D. 2031-Aug-15 00:00:00.0000,  2.133488824010965E-01, -1.422137140461200E+00, -3.503270071039086E-02,  1.436658067985091E-02,  3.278759379431817E-03, -2.834254524118522E-04,  8.307956310383655E-03,  1.438478043635015E+00, -1.103821086551775E-03,
2463094.500000000, A.D. 2031-Aug-16 00:00:00.0000,  2.277046101999975E-01, -1.418787693793373E+00, -3.531437853998205E-02,  1.434462839442076E-02,  3.420132467089401E-03, -2.799242096511272E-04,  8.301601983708112E-03,  1.437377826076886E+00, -1.096593018437017E-03,
2463095.500000000, A.D. 2031-Aug-17 00:00:00.0000,  2.420376453557025E-01, -1.415296881286982E+00, -3.559253712908114E-02,  1.432119471369519E-02,  3.561488281494268E-03, -2.763870132749628E-04,  8.295289766464735E-03,  1.436284899540921E+00, -1.089239116712647E-03,
2463096.500000000, A.D. 2031-Aug-18 00:00:00.0000,  2.563465044759792E-01, -1.411664728641498E+00, -3.586714065847683E-02,  1.429627565396960E-02,  3.702809934535697E-03, -2.728141222386642E-04,  8.289020384542496E-03,  1.435199389710901E+00, -1.081759676851597E-03,
2463097.500000000, A.D. 2031-Aug-19 00:00:00.0000,  2.706297002852687E-01, -1.407891278507021E+00, -3.613815356931895E-02,  1.426986745025565E-02,  3.844080407555882E-03, -2.692058068601023E-04,  8.282794562019266E-03,  1.434121421957021E+00, -1.074155022112588E-03,
2463098.500000000, A.D. 2031-Aug-20 00:00:00.0000,  2.848857418373780E-01, -1.403976590618977E+00, -3.640554057102593E-02,  1.424196654970318E-02,  3.985282551788910E-03, -2.655623440537780E-04,  8.276613021021801E-03,  1.433051121311654E+00, -1.066425503292033E-03,
2463099.500000000, A.D. 2031-Aug-21 00:00:00.0000,  2.991131347328161E-01, -1.399920741930402E+00, -3.666926664958354E-02,  1.421256960870010E-02,  4.126399090707469E-03, -2.618840142197189E-04,  8.270476481587383E-03,  1.431988612445391E+00, -1.058571500062551E-03,
2463100.500000000, A.D. 2031-Aug-22 00:00:00.0000,  3.133103813399086E-01, -1.395723826742683E+00, -3.692929707590917E-02,  1.418167349752992E-02,  4.267412621142816E-03, -2.581711016537652E-04,  8.264385661531922E-03,  1.430934019644203E+00, -1.050593419664947E-03,
2463101.500000000, A.D. 2031-Aug-23 00:00:00.0000,  3.274759810187617E-01, -1.391385956833973E+00, -3.718559741384364E-02,  1.414927531085162E-02,  4.408305608070521E-03, -2.544238980263547E-04,  8.258341276319260E-03,  1.429887466786816E+00, -1.042491687881804E-03,
2463102.500000000, A.D. 2031-Aug-24 00:00:00.0000,  3.416084303486913E-01, -1.386907261583769E+00, -3.743813352800396E-02,  1.411537237932475E-02,  4.549060381111548E-03, -2.506427065407646E-04,  8.252344038924421E-03,  1.428849077321026E+00, -1.034266740972892E-03,
2463103.500000000, A.D. 2031-Aug-25 00:00:00.0000,  3.557062233604537E-01, -1.382287888093252E+00, -3.768687159209384E-02,  1.407996227565716E-02,  4.689659144467955E-03, -2.468278429479261E-04,  8.246394659691212E-03,  1.427818974239052E+00, -1.025919031584721E-03,
2463104.500000000, A.D. 2031-Aug-26 00:00:00.0000,  3.697678517731933E-01, -1.377528001302336E+00, -3.793177809769091E-02,  1.404304281391836E-02,  4.830083993889058E-03, -2.429796329052132E-04,  8.240493846190512E-03,  1.426797280052994E+00, -1.017449042930111E-03,
2463105.500000000, A.D. 2031-Aug-27 00:00:00.0000,  3.837918052345893E-01, -1.372627784104038E+00, -3.817281986287802E-02,  1.400461204927488E-02,  4.970316925707036E-03, -2.390984097309804E-04,  8.234642303081420E-03,  1.425784116770793E+00, -1.008857295142553E-03,
2463106.500000000, A.D. 2031-Aug-28 00:00:00.0000,  3.977765715632497E-01, -1.367587437455337E+00, -3.840996404028589E-02,  1.396466827999397E-02,  5.110339834909420E-03, -2.351845137799221E-04,  8.228840731969431E-03,  1.424779605871674E+00, -1.000144340448162E-03,
2463107.500000000, A.D. 2031-Aug-29 00:00:00.0000,  4.117206369940831E-01, -1.362407180483383E+00, -3.864317812485938E-02,  1.392321004707954E-02,  5.250134509487274E-03, -2.312382910753368E-04,  8.223089831256882E-03,  1.423783868280254E+00, -9.913107555267848E-04,
2463108.500000000, A.D. 2031-Aug-30 00:00:00.0000,  4.256224864278368E-01, -1.357087250587408E+00, -3.887242996194726E-02,  1.388023613408666E-02,  5.389682627956407E-03, -2.272600920519745E-04,  8.217390295990272E-03,  1.422797024340103E+00, -9.823571371000209E-04,
2463109.500000000, A.D. 2031-Aug-31 00:00:00.0000,  4.394806036848010E-01, -1.351627903537665E+00, -3.909768775582902E-02,  1.383574557575962E-02,  5.528965763134257E-03, -2.232502742145470E-04,  8.211742817712933E-03,  1.421819193788237E+00, -9.732841008376438E-04,
2463110.500000000, A.D. 2031-Sep-01 00:00:00.0000,  4.532934717615311E-01, -1.346029413571375E+00, -3.931892007823212E-02,  1.378973767322927E-02,  5.667965392457890E-03, -2.192092075714133E-04,  8.206148084321692E-03,  1.420850495730300E+00, -9.640922838662761E-04,
2463111.500000000, A.D. 2031-Sep-02 00:00:00.0000,  4.670595730897614E-01, -1.340292073484065E+00, -3.953609587643967E-02,  1.374221200085162E-02,  5.806662908936008E-03, -2.151372760903272E-04,  8.200606779917503E-03,  1.419891048614701E+00, -9.547823497884970E-04,
2463112.500000000, A.D. 2031-Sep-03 00:00:00.0000,  4.807773897979722E-01, -1.334416194715286E+00, -3.974918448118724E-02,  1.369316840031121E-02,  5.945039626680738E-03, -2.110348734558550E-04,  8.195119584645950E-03,  1.418940970204996E+00, -9.453549925973632E-04,
2463113.500000000, A.D. 2031-Sep-04 00:00:00.0000,  4.944454039764321E-01, -1.328402107429770E+00, -3.995815561479030E-02,  1.364260697313616E-02,  6.083076784580341E-03, -2.069023982290386E-04,  8.189687174535734E-03,  1.418000377551927E+00, -9.358109397933044E-04,
2463114.500000000, A.D. 2031-Sep-05 00:00:00.0000,  5.080620979453770E-01, -1.322250160595547E+00, -4.016297939945693E-02,  1.359052808034011E-02,  6.220755550433597E-03, -2.027402522962057E-04,  8.184310221343687E-03,  1.417069386966583E+00, -9.261509537908341E-04,
2463115.500000000, A.D. 2031-Sep-06 00:00:00.0000,  5.216259545251836E-01, -1.315960722059088E+00, -4.036362636529669E-02,  1.353693234870990E-02,  6.358057020146296E-03, -1.985488426190714E-04,  8.178989392404681E-03,  1.416148113994417E+00, -9.163758262734341E-04,
2463116.500000000, A.D. 2031-Sep-07 00:00:00.0000,  5.351354573084101E-01, -1.309534178616151E+00, -4.056006745792361E-02,  1.348182067963115E-02,  6.494962211651827E-03, -1.943285845530486E-04,  8.173725350479239E-03,  1.415236673388854E+00, -9.064863664560053E-04,
2463117.500000000, A.D. 2031-Sep-08 00:00:00.0000,  5.485890909350978E-01, -1.302970936077472E+00, -4.075227404623281E-02,  1.342519425739424E-02,  6.631452066101499E-03, -1.900799048051614E-04,  8.168518753597845E-03,  1.414335179084343E+00, -8.964833960219531E-04,
2463118.500000000, A.D. 2031-Sep-09 00:00:00.0000,  5.619853413722488E-01, -1.296271419329831E+00, -4.094021793078569E-02,  1.336705455308330E-02,  6.767507463674331E-03, -1.858032415978332E-04,  8.163370254907898E-03,  1.413443744169848E+00, -8.863677589368205E-04,
2463119.500000000, A.D. 2031-Sep-10 00:00:00.0000,  5.753226961965354E-01, -1.289436072393332E+00, -4.112387135240143E-02,  1.330740332422016E-02,  6.903109240809107E-03, -1.814990424928333E-04,  8.158280502526769E-03,  1.412562480863414E+00, -8.761403338954611E-04,
2463120.500000000, A.D. 2031-Sep-11 00:00:00.0000,  5.885996448787365E-01, -1.282465358474569E+00, -4.130320700026810E-02,  1.324624261470840E-02,  7.038238195378970E-03, -1.771677627914347E-04,  8.153250139396362E-03,  1.411691500486982E+00, -8.658020354087012E-04,
2463121.500000000, A.D. 2031-Sep-12 00:00:00.0000,  6.018146790699023E-01, -1.275359760014394E+00, -4.147819801954014E-02,  1.318357475430730E-02,  7.172875082996649E-03, -1.728098642621810E-04,  8.148279803132735E-03,  1.410830913440349E+00, -8.553538070653725E-04,
2463122.500000000, A.D. 2031-Sep-13 00:00:00.0000,  6.149662928905538E-01, -1.268119778729908E+00, -4.164881801901309E-02,  1.311940235601926E-02,  7.307000614326167E-03, -1.684258130440092E-04,  8.143370125872698E-03,  1.409980829174611E+00, -8.447966168858840E-04,
2463123.500000000, A.D. 2031-Sep-14 00:00:00.0000,  6.280529832234922E-01, -1.260745935651688E+00, -4.181504107924294E-02,  1.305372831769324E-02,  7.440595457071438E-03, -1.640160794139631E-04,  8.138521734125350E-03,  1.409141356166455E+00, -8.341314552816349E-04,
2463124.500000000, A.D. 2031-Sep-15 00:00:00.0000,  6.410732500094038E-01, -1.253238771157065E+00, -4.197684176084805E-02,  1.298655583395610E-02,  7.573640242355773E-03, -1.595811422568450E-04,  8.133735248631825E-03,  1.408312601893879E+00, -8.233593320807866E-04,
2463125.500000000, A.D. 2031-Sep-16 00:00:00.0000,  6.540255965441567E-01, -1.245598844998358E+00, -4.213419511251731E-02,  1.291788840985620E-02,  7.706115575299667E-03, -1.551214941953905E-04,  8.129011284225220E-03,  1.407494672811931E+00, -8.124812757428497E-04,
2463126.500000000, A.D. 2031-Sep-17 00:00:00.0000,  6.669085297777585E-01, -1.237826736324263E+00, -4.228707667869310E-02,  1.284772986166817E-02,  7.838002046025468E-03, -1.506376406974650E-04,  8.124350449682132E-03,  1.406687674327012E+00, -8.014983382748490E-04,
2463127.500000000, A.D. 2031-Sep-18 00:00:00.0000,  6.797205606157154E-01, -1.229923043694402E+00, -4.243546250730575E-02,  1.277608430746580E-02,  7.969280237531197E-03, -1.461300945555571E-04,  8.119753347568797E-03,  1.405891710770233E+00, -7.904116022536418E-04,
2463128.500000000, A.D. 2031-Sep-19 00:00:00.0000,  6.924602042228583E-01, -1.221888385088590E+00, -4.257932915772469E-02,  1.270295616116676E-02,  8.099930732325806E-03, -1.415993720799222E-04,  8.115220574091208E-03,  1.405106885371460E+00, -7.792221854308938E-04,
2463129.500000000, A.D. 2031-Sep-20 00:00:00.0000,  7.051259803285265E-01, -1.213723397911664E+00, -4.271865370854224E-02,  1.262835013466945E-02,  8.229934116495486E-03, -1.370459932061328E-04,  8.110752718951045E-03,  1.404333300234375E+00, -7.679312391975970E-04,
2463130.500000000, A.D. 2031-Sep-21 00:00:00.0000,  7.177164135321876E-01, -1.205428738992917E+00, -4.285341376479825E-02,  1.255227124345912E-02,  8.359270977091922E-03, -1.324704836423813E-04,  8.106350365200379E-03,  1.403571056311314E+00, -7.565399393606769E-04,
2463131.500000000, A.D. 2031-Sep-22 00:00:00.0000,  7.302300336101488E-01, -1.197005084578903E+00, -4.298358746495127E-02,  1.247472481221147E-02,  8.487921898383490E-03, -1.278733773488880E-04,  8.102014089091338E-03,  1.402820253377239E+00, -7.450494758392507E-04,
2463132.500000000, A.D. 2031-Sep-23 00:00:00.0000,  7.426653758246424E-01, -1.188453130319715E+00, -4.310915348824221E-02,  1.239571648020613E-02,  8.615867470162481E-03, -1.232552186010999E-04,  8.097744459926124E-03,  1.402080990003773E+00, -7.334610526362947E-04,
2463133.500000000, A.D. 2031-Sep-24 00:00:00.0000,  7.550209812351116E-01, -1.179773591249685E+00, -4.323009106247076E-02,  1.231525220372639E-02,  8.743088308194856E-03, -1.186165619727474E-04,  8.093542039912794E-03,  1.401353363534223E+00, -7.217758992851664E-04,
2463134.500000000, A.D. 2031-Sep-25 00:00:00.0000,  7.672953970099967E-01, -1.170967201762754E+00, -4.334637997148158E-02,  1.223333825461441E-02,  8.869565069361568E-03, -1.139579705148984E-04,  8.089407384023658E-03,  1.400637470059064E+00, -7.099952793340450E-04,
2463135.500000000, A.D. 2031-Sep-26 00:00:00.0000,  7.794871767380208E-01, -1.162034715581614E+00, -4.345800056192082E-02,  1.214998121728030E-02,  8.995278453290565E-03, -1.092800138581865E-04,  8.085341039848990E-03,  1.399933404390614E+00, -6.981204881605703E-04,
2463136.500000000, A.D. 2031-Sep-27 00:00:00.0000,  7.915948807398104E-01, -1.152976905719804E+00, -4.356493374965403E-02,  1.206518798381892E-02,  9.120209199581224E-03, -1.045832658728208E-04,  8.081343547445391E-03,  1.399241260036775E+00, -6.861528484527526E-04,
2463137.500000000, A.D. 2031-Sep-28 00:00:00.0000,  8.036170763809479E-01, -1.143794564437457E+00, -4.366716102643381E-02,  1.197896574977654E-02,  9.244338089193975E-03, -9.986830260112584E-05,  8.077415439186657E-03,  1.398561129175211E+00, -6.740937091853479E-04,
2463138.500000000, A.D. 2031-Sep-29 00:00:00.0000,  8.155523383861718E-01, -1.134488503192030E+00, -4.376466446681209E-02,  1.189132201770297E-02,  9.367645949208882E-03, -9.513570373786800E-05,  8.073557239623550E-03,  1.397893102629074E+00, -6.619444429742420E-04,
2463139.500000000, A.D. 2031-Sep-30 00:00:00.0000,  8.273992491535276E-01, -1.125059552583970E+00, -4.385742673483200E-02,  1.180226460951011E-02,  9.490113659388802E-03, -9.038605825081773E-05,  8.069769465348832E-03,  1.397237269843625E+00, -6.497064393058220E-04,
2463140.500000000, A.D. 2031-Oct-01 00:00:00.0000,  8.391563990680507E-01, -1.115508562295619E+00, -4.394543109030209E-02,  1.171180167460864E-02,  9.611722162610577E-03, -8.561996793766690E-05,  8.066052624858525E-03,  1.396593718862221E+00, -6.373811026868628E-04,
2463141.500000000, A.D. 2031-Oct-02 00:00:00.0000,  8.508223868156383E-01, -1.105836401022319E+00, -4.402866139494176E-02,  1.161994168361116E-02,  9.732452476954558E-03, -8.083804412256706E-05,  8.062407218407701E-03,  1.395962536301345E+00, -6.249698604137712E-04,
2463142.500000000, A.D. 2031-Oct-03 00:00:00.0000,  8.623958196975529E-01, -1.096043956396787E+00, -4.410710211869549E-02,  1.152669341685231E-02,  9.852285705549879E-03, -7.604090198850335E-05,  8.058833737868460E-03,  1.395343807326010E+00, -6.124741718259468E-04,
2463143.500000000, A.D. 2031-Oct-04 00:00:00.0000,  8.738753139448221E-01, -1.086132134908283E+00, -4.418073834601274E-02,  1.143206596020678E-02,  9.971203043301905E-03, -7.122915846616570E-05,  8.055332666595348E-03,  1.394737615626460E+00, -5.998955307613469E-04,
2463144.500000000, A.D. 2031-Oct-05 00:00:00.0000,  8.852594950312997E-01, -1.076101861816409E+00, -4.424955578161041E-02,  1.133606870730714E-02,  1.008918577809751E-02, -6.640343342938370E-05,  8.051904479293426E-03,  1.394144043395331E+00, -5.872354596344576E-04,
2463145.500000000, A.D. 2031-Oct-06 00:00:00.0000,  8.965469979853141E-01, -1.065954081058180E+00, -4.431354075568832E-02,  1.123871136177594E-02,  1.020621528662267E-02, -6.156435135565171E-05,  8.048549641882785E-03,  1.393563171304184E+00, -5.744954993091597E-04,
2463146.500000000, A.D. 2031-Oct-07 00:00:00.0000,  9.077364677011318E-01, -1.055689755147899E+00, -4.437268022919465E-02,  1.114000393937860E-02,  1.032227303442597E-02, -5.671254306272341E-05,  8.045268611362715E-03,  1.392995078479993E+00, -5.616772023991216E-04,
2463147.500000000, A.D. 2031-Oct-08 00:00:00.0000,  9.188265592509300E-01, -1.045309865070720E+00, -4.442696179956866E-02,  1.103995677177220E-02,  1.043734059010840E-02, -5.184864766564152E-05,  8.042061835683243E-03,  1.392439842482902E+00, -5.487821361137762E-04,
2463148.500000000, A.D. 2031-Oct-09 00:00:00.0000,  9.298159381961438E-01, -1.034815410170574E+00, -4.447637370654021E-02,  1.093858050755416E-02,  1.055139964625446E-02, -4.697331275890124E-05,  8.038929753623631E-03,  1.391897539285185E+00, -5.358118913102265E-04,
2463149.500000000, A.D. 2031-Oct-10 00:00:00.0000,  9.407032808965357E-01, -1.024207408031881E+00, -4.452090483727759E-02,  1.083588610805532E-02,  1.066443202971824E-02, -4.208719243961848E-05,  8.035872794669311E-03,  1.391368243249939E+00, -5.227680864934966E-04,
2463150.500000000, A.D. 2031-Oct-11 00:00:00.0000,  9.514872748169462E-01, -1.013486894353993E+00, -4.456054473086964E-02,  1.073188483995290E-02,  1.077641970057950E-02, -3.719094450700910E-05,  8.032891378883040E-03,  1.390852027108776E+00, -5.096523656126427E-04,
2463151.500000000, A.D. 2031-Oct-12 00:00:00.0000,  9.621666188329548E-01, -1.002654922818515E+00, -4.459528358276989E-02,  1.062658826714387E-02,  1.088734475170721E-02, -3.228522753550518E-05,  8.029985916776445E-03,  1.390348961939581E+00, -4.964663972945157E-04,
2463152.500000000, A.D. 2031-Oct-13 00:00:00.0000,  9.727400235358330E-01, -9.917125649508511E-01, -4.462511224950381E-02,  1.052000824700373E-02,  1.099718941303881E-02, -2.737069988258344E-05,  8.027156809190130E-03,  1.389859117145752E+00, -4.832118748064825E-04,
2463153.500000000, A.D. 2031-Oct-14 00:00:00.0000,  9.832062115357362E-01, -9.806609099767836E-01, -4.465002225328309E-02,  1.041215693582497E-02,  1.110593605624219E-02, -2.244802303462983E-05,  8.024404447182124E-03,  1.389382560436889E+00, -4.698905097362794E-04,
2463154.500000000, A.D. 2031-Oct-15 00:00:00.0000,  9.935639177622094E-01, -9.695010646730919E-01, -4.467000578614686E-02,  1.030304679888611E-02,  1.121356720016646E-02, -1.751786726349417E-05,  8.021729211916946E-03,  1.388919357809583E+00, -4.565040224681397E-04,
2463155.500000000, A.D. 2031-Oct-16 00:00:00.0000,  1.003811889762424E+00, -9.582341532106206E-01, -4.468505571380294E-02,  1.019269061134239E-02,  1.132006552203817E-02, -1.258091281666816E-05,  8.019131474550982E-03,  1.388469573527569E+00, -4.430541427786687E-04,
2463156.500000000, A.D. 2031-Oct-17 00:00:00.0000,  1.013948887997874E+00, -9.468613169898831E-01, -4.469516557955582E-02,  1.008110144642377E-02,  1.142541387119857E-02, -7.637844961081570E-06,  8.016611596118689E-03,  1.388033270102026E+00, -4.295426211602175E-04,
2463157.500000000, A.D. 2031-Oct-18 00:00:00.0000,  1.023973686139203E+00, -9.353837144708684E-01, -4.470032960829966E-02,  9.968292664062612E-03,  1.152959527917329E-02, -2.689349302970135E-06,  8.014169927425865E-03,  1.387610508273095E+00, -4.159712373196129E-04,
2463158.500000000, A.D. 2031-Oct-19 00:00:00.0000,  1.033885071357882E+00, -9.238025209978694E-01, -4.470054271011041E-02,  9.854277907883326E-03,  1.163259296363309E-02,  2.263888669080694E-06,  8.011806808948200E-03,  1.387201346992314E+00, -4.023417983526552E-04,
2463159.500000000, A.D. 2031-Oct-20 00:00:00.0000,  1.043681844614012E+00, -9.121189286183568E-01, -4.469580048314216E-02,  9.739071105009900E-03,  1.173439032596690E-02,  7.221182279042109E-06,  8.009522570728232E-03,  1.386805843404777E+00, -3.886561305552989E-04,
2463160.500000000, A.D. 2031-Oct-21 00:00:00.0000,  1.053362820941045E+00, -9.003341458948971E-01, -4.468609921620405E-02,  9.622686464002680E-03,  1.183497094732225E-02,  1.218184288907314E-05,  8.007317532270604E-03,  1.386424052830998E+00, -3.749160718712403E-04,
2463161.500000000, A.D. 2031-Oct-22 00:00:00.0000,  1.062926829728591E+00, -8.884493977106652E-01, -4.467143589163682E-02,  9.505138474915629E-03,  1.193431859330363E-02,  1.714517826401746E-05,  8.005192002443796E-03,  1.386056028749898E+00, -3.611234685928214E-04,
2463162.500000000, A.D. 2031-Oct-23 00:00:00.0000,  1.072372715003049E+00, -8.764659250696714E-01, -4.465180818849768E-02,  9.386441912257931E-03,  1.203241723139366E-02,  2.211049015839401E-05,  8.003146279392246E-03,  1.385701822783584E+00, -3.472801776864768E-04,
2463163.500000000, A.D. 2031-Oct-24 00:00:00.0000,  1.081699335704449E+00, -8.643849848916236E-01, -4.462721448537997E-02,  9.266611833492687E-03,  1.212925104857307E-02,  2.707707425355309E-05,  8.001180650451724E-03,  1.385361484682703E+00, -3.333880718891584E-04,
2463164.500000000, A.D. 2031-Oct-25 00:00:00.0000,  1.090905565958542E+00, -8.522078498003118E-01, -4.459765386243381E-02,  9.145663570153211E-03,  1.222480445611062E-02,  3.204422305103364E-05,  7.999295392059735E-03,  1.385035062310927E+00, -3.194490420600557E-04,
2463165.500000000, A.D. 2031-Oct-26 00:00:00.0000,  1.099990295344945E+00, -8.399358079051137E-01, -4.456312610298989E-02,  9.023612716026761E-03,  1.231906208759669E-02,  3.701122961687258E-05,  7.997490769663747E-03,  1.384722601629057E+00, -3.054649979664745E-04,
2463166.500000000, A.D. 2031-Oct-27 00:00:00.0000,  1.108952429162342E+00, -8.275701625767159E-01, -4.452363169534117E-02,  8.900475117804906E-03,  1.241200880087751E-02,  4.197739016593765E-05,  7.995767037636459E-03,  1.384424146680364E+00, -2.914378700225938E-04,
2463167.500000000, A.D. 2031-Oct-28 00:00:00.0000,  1.117790888690213E+00, -8.151122322184212E-01, -4.447917183458222E-02,  8.776266873016362E-03,  1.250362968243482E-02,  4.694200330798945E-05,  7.994124439201059E-03,  1.384139739577635E+00, -2.773696068137325E-04,
2463168.500000000, A.D. 2031-Oct-29 00:00:00.0000,  1.126504611445851E+00, -8.025633500329326E-01, -4.442974842401819E-02,  8.651004335741392E-03,  1.259391004938968E-02,  5.190436543305562E-05,  7.992563206360395E-03,  1.383869420490920E+00, -2.632621646989785E-04,
2463169.500000000, A.D. 2031-Oct-30 00:00:00.0000,  1.135092551436568E+00, -7.899248637831375E-01, -4.437536407609229E-02,  8.524704121830189E-03,  1.268283545394600E-02,  5.686376621540064E-05,  7.991083559824501E-03,  1.383613227634974E+00, -2.491174989486810E-04,
2463170.500000000, A.D. 2031-Oct-31 00:00:00.0000,  1.143553679408028E+00, -7.771981355461050E-01, -4.431602211327573E-02,  8.397383102745400E-03,  1.277039169613027E-02,  6.181948979190758E-05,  7.989685708939039E-03,  1.383371197256877E+00, -2.349375687477881E-04,
2463171.500000000, A.D. 2031-Nov-01 00:00:00.0000,  1.151886983088976E+00, -7.643845414614042E-01, -4.425172656911869E-02,  8.269058390924847E-03,  1.285656483795296E-02,  6.677082017930804E-05,  7.988369851620469E-03,  1.383143363624802E+00, -2.207243497852415E-04,
2463172.500000000, A.D. 2031-Nov-02 00:00:00.0000,  1.160091467431221E+00, -7.514854714752678E-01, -4.418248218907995E-02,  8.139747329754818E-03,  1.294134121056226E-02,  7.171704431927525E-05,  7.987136174298068E-03,  1.382929759017977E+00, -2.064798389204628E-04,
2463173.500000000, A.D. 2031-Nov-03 00:00:00.0000,  1.168166154843729E+00, -7.385023290804574E-01, -4.410829443065932E-02,  8.009467490110955E-03,  1.302470741321384E-02,  7.665745157391594E-05,  7.985984851856403E-03,  1.382730413716725E+00, -1.922060488357278E-04,
2463174.500000000, A.D. 2031-Nov-04 00:00:00.0000,  1.176110085420993E+00, -7.254365310506234E-01, -4.402916946293161E-02,  7.878236666200732E-03,  1.310665030788232E-02,  8.159133312179032E-05,  7.984916047575483E-03,  1.382545355992104E+00, -1.779050012054158E-04,
2463175.500000000, A.D. 2031-Nov-05 00:00:00.0000,  1.183922317166975E+00, -7.122895071690801E-01, -4.394511416609227E-02,  7.746072870387367E-03,  1.318715701702156E-02,  8.651798171488218E-05,  7.983929913075003E-03,  1.382374612096251E+00, -1.635787228494391E-04,
2463176.500000000, A.D. 2031-Nov-06 00:00:00.0000,  1.191601926215117E+00, -6.990626999532630E-01, -4.385613613137267E-02,  7.612994333176084E-03,  1.326621493173330E-02,  9.143668933017814E-05,  7.983026588269848E-03,  1.382218206254677E+00, -1.492292429817965E-04,
2463177.500000000, A.D. 2031-Nov-07 00:00:00.0000,  1.199148007043392E+00, -6.857575643755298E-01, -4.376224366093312E-02,  7.479019505464771E-03,  1.334381172860449E-02,  9.634674426437513E-05,  7.982206201333785E-03,  1.382076160659982E+00, -1.348585923702959E-04,
2463178.500000000, A.D. 2031-Nov-08 00:00:00.0000,  1.206559672682959E+00, -6.723755675793848E-01, -4.366344576709419E-02,  7.344167052872906E-03,  1.341993538146034E-02,  1.012474319627770E-04,  7.981468868661530E-03,  1.381948495465285E+00, -1.204688060702795E-04,
2463179.500000000, A.D. 2031-Nov-09 00:00:00.0000,  1.213836054920480E+00, -6.589181885901707E-01, -4.355975217090913E-02,  7.208455841706196E-03,  1.349457416158895E-02,  1.061380392382630E-04,  7.980814694826732E-03,  1.381835228776954E+00, -1.060619276580625E-04,
2463180.500000000, A.D. 2031-Nov-10 00:00:00.0000,  1.220976304495244E+00, -6.453869180208427E-01, -4.345117330066228E-02,  7.071904924710924E-03,  1.356771663606536E-02,  1.110178582967482E-04,  7.980243772544202E-03,  1.381736376648060E+00, -9.164001321480139E-05,
2463181.500000000, A.D. 2031-Nov-11 00:00:00.0000,  1.227979591291372E+00, -6.317832577744346E-01, -4.333772029053052E-02,  6.934533532955490E-03,  1.363935167028208E-02,  1.158861879982745E-04,  7.979756182642491E-03,  1.381651953073633E+00, -7.720513226988338E-05,
2463182.500000000, A.D. 2031-Nov-12 00:00:00.0000,  1.234845104523967E+00, -6.181087207439301E-01, -4.321940497898857E-02,  6.796361075612330E-03,  1.370946842927570E-02,  1.207423313450460E-04,  7.979351994042925E-03,  1.381581969987030E+00, -6.275936115400942E-05,
2463183.500000000, A.D. 2031-Nov-13 00:00:00.0000,  1.241572052918497E+00, -6.043648305085697E-01, -4.309623990663860E-02,  6.657407143993766E-03,  1.377805637607935E-02,  1.255855906582540E-04,  7.979031263738409E-03,  1.381526437256267E+00, -4.830477110555444E-05,
2463184.500000000, A.D. 2031-Nov-14 00:00:00.0000,  1.248159664884201E+00, -5.905531210253594E-01, -4.296823831379881E-02,  6.517691511151068E-03,  1.384510527641527E-02,  1.304152649170849E-04,  7.978794036773011E-03,  1.381485362680483E+00, -3.384342315924967E-05,
2463185.500000000, A.D. 2031-Nov-15 00:00:00.0000,  1.254607188682448E+00, -5.766751363160688E-01, -4.283541413830697E-02,  6.377234120958894E-03,  1.391060521289809E-02,  1.352306525834359E-04,  7.978640346228656E-03,  1.381458751987634E+00, -1.937737647982236E-05,
2463186.500000000, A.D. 2031-Nov-16 00:00:00.0000,  1.260913892589471E+00, -5.627324301512666E-01, -4.269778201335728E-02,  6.236055073461437E-03,  1.397454659697045E-02,  1.400310563636149E-04,  7.978570213220113E-03,  1.381446608833632E+00, -4.908698730063256E-06,
2463187.500000000, A.D. 2031-Nov-17 00:00:00.0000,  1.267079065052033E+00, -5.487265657321220E-01, -4.255535726478826E-02,  6.094174616329033E-03,  1.403692017027666E-02,  1.448157847050404E-04,  7.978583646892344E-03,  1.381448934801876E+00,  9.560533756789781E-06,
2463188.500000000, A.D. 2031-Nov-18 00:00:00.0000,  1.273102014835604E+00, -5.346591153691042E-01, -4.240815590761746E-02,  5.951613139447214E-03,  1.409771699833422E-02,  1.495841512909236E-04,  7.978680644415386E-03,  1.381465729402373E+00,  2.402824158660236E-05,
2463189.500000000, A.D. 2031-Nov-19 00:00:00.0000,  1.278982071166091E+00, -5.205316601568332E-01, -4.225619464229700E-02,  5.808391167265298E-03,  1.415692846402611E-02,  1.543354753344044E-04,  7.978861190980820E-03,  1.381496990071126E+00,  3.849234536666007E-05,
2463190.500000000, A.D. 2031-Nov-20 00:00:00.0000,  1.284718583866256E+00, -5.063457896459654E-01, -4.209949085124938E-02,  5.664529353245717E-03,  1.421454626759633E-02,  1.590690810045378E-04,  7.979125259808146E-03,  1.381542712171234E+00,  5.295076777616750E-05,
2463191.500000000, A.D. 2031-Nov-21 00:00:00.0000,  1.290310923486435E+00, -4.921031015134009E-01, -4.193806259562453E-02,  5.520048481497871E-03,  1.427056243586113E-02,  1.637842938587231E-04,  7.979472812162094E-03,  1.381602888995893E+00,  6.740143900767714E-05,
